@relation kaggle

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric

@data
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,1.602159,-0.157328,-0.543497,-0.216549,1.688575
0.006853,-0.668096,0.477462,1.62168,0.17234,0.896237,0.899684,-0.210231,-0.996086,0.418747
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.38763,-1.25209,1.936472,1.934972,-0.493198
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.605563,0.333428,0.428847,0.438262,0.47079
0.167323,0.690159,-0.08445,-0.009059,0.261718,-1.180006,0.106925,-2.07644,-2.180982,-1.012353
0.204355,0.360409,0.139604,0.299019,-0.095795,0.356414,0.069175,-0.244654,0.219991,0.409478
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.024215,-0.081827,0.368212,0.313536,0.209242
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.224934,0.333428,-0.003243,-0.559546,-0.250397
0.080916,-0.118513,0.445454,-0.188027,0.261718,0.107265,0.371178,0.97044,0.375899,0.008198
0.019197,-0.016448,0.324537,-0.20781,0.261718,-1.180006,-0.572582,-0.991254,0.126447,-0.693374
0.562327,-0.29909,0.068476,-0.58926,0.976743,0.688613,-1.478592,-1.847998,-1.245538,1.803593
0.080916,0.203385,0.310311,0.26951,0.261718,-0.432558,0.597681,1.124112,0.469443,-0.572533
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.896237,0.408929,-0.058247,0.064084,0.699235
0.117948,0.124874,0.128935,0.3837,0.17234,0.480988,0.182426,-0.438595,-0.87136,0.459181
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.183409,0.484429,0.237158,-0.185368,-0.307695
-0.560964,0.329004,0.296086,0.755571,0.261718,2.017408,1.503691,-0.654999,0.375899,1.001372
-0.079554,0.187683,0.335206,0.745008,0.17234,-0.01731,0.55993,1.251963,2.059698,-0.214098
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.397939,0.52218,1.349816,0.469443,0.1914
0.266074,-0.16562,0.32098,0.483299,0.17234,0.854712,0.786433,0.764655,-0.029461,0.450766
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.314889,0.673182,-0.858822,0.251173,0.029066
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.972381,-0.42158,1.514867,1.061891,-0.542733
0.488263,-0.259834,0.050694,-0.755517,0.976743,-0.224934,-0.874585,-1.255944,0.594169,0.436095
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.010502,-2.724356,-1.05018,0.656532,-3.0465
0.290762,0.077766,0.118265,0.275805,0.261718,-0.723232,0.597681,-0.716119,-0.933723,-0.836999
0.229043,-0.369751,0.484575,0.250174,0.261718,-0.141884,0.106925,0.601159,0.251173,-0.062445
0.056229,-0.730905,0.441898,0.183695,0.261718,0.854712,-0.232828,-0.770987,-0.310094,1.104082
0.204355,-0.354049,0.32098,0.410166,-0.989576,-0.598658,0.220177,-0.282612,-1.151994,-0.535549
-0.116585,-0.652394,0.505913,-1.24874,0.261718,1.145386,0.333428,-2.405686,-2.212163,0.987677
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.182426,0.356253,0.562987,-0.435792
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.730137,0.55993,-0.387319,-0.154186,0.455865
0.229043,0.242641,0.089814,0.12023,0.261718,-0.058835,-0.044076,0.71668,0.126447,0.095369
0.019197,-0.087108,0.292529,0.240776,0.17234,0.439463,0.408929,-0.277447,0.126447,0.288094
0.167323,0.690159,-0.08445,-0.009059,0.261718,1.103861,0.333428,-0.912137,-0.372457,0.92733
0.031541,0.36826,-0.027547,0.237135,0.17234,-0.058835,0.484429,0.02157,0.18881,-0.195474
-0.240024,-0.534626,0.075589,-0.617039,0.17234,1.35301,1.201687,-1.748339,-0.746634,0.624601
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.228436,0.710932,-0.612576,0.032902,0.799702
-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.307984,-0.232828,-0.27003,0.157628,-0.012838
0.994361,-0.008597,-0.148465,0.826884,0.261718,1.103861,0.710932,0.011047,0.001721,0.699355
0.364825,0.36826,0.19295,-0.420406,0.261718,-0.723232,0.484429,0.299909,0.469443,-0.780786
-0.079554,0.179832,0.310311,1.179988,-1.257711,0.190314,0.106925,0.17567,0.251173,0.244383
-0.042522,0.10132,0.288973,0.722153,0.261718,-0.391033,0.031425,-0.138666,-0.497183,-0.248624
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-1.138481,0.182426,-1.229035,-0.840179,-1.011787
-2.47426,0.171981,-0.12357,-2.9863,-3.313408,-1.429155,-2.271351,3.068818,-3.708874,-2.893954
-0.178304,-0.620989,0.32098,0.699028,0.261718,-1.180006,0.371178,-0.381707,0.344717,-1.132519
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.522513,0.371178,-0.32385,-0.060642,0.392323
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.480988,-2.573354,0.090203,0.032902,-1.386351
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.307984,-1.516343,0.826843,1.24898,0.829852
-0.116585,0.305451,0.036468,-0.41038,0.261718,-0.141884,-0.119577,-0.618498,0.126447,0.060493
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.266459,0.371178,0.045878,-0.154186,-0.324535
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.432558,-0.081827,-0.298649,0.18881,-0.231928
-0.017834,-0.22843,0.37077,1.293671,0.17234,0.813187,1.088436,0.904078,2.090879,0.239524
-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.314889,0.295677,-0.643913,0.126447,0.263948
0.080916,0.650903,-0.023991,0.472826,0.261718,0.356414,-0.081827,-0.136705,-0.029461,0.501265
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.055431,-1.365341,0.66822,1.872609,-0.086423
0.15498,-0.189174,0.246296,-1.223587,0.082961,1.726734,0.371178,-0.093602,-0.65309,1.464132
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.598658,0.635431,-0.704936,1.46725,-0.737315
0.056229,0.054213,0.392108,-0.02896,0.261718,-1.346105,0.069175,0.788653,0.500624,-1.142223
0.142636,-0.244132,-3.206971,0.165524,0.887365,-0.224934,-1.440842,0.553047,1.155435,0.827441
0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.314889,0.144676,0.81729,0.064084,0.325139
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.474083,-0.195078,-0.186505,0.095265,-0.202079
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.024215,-0.006326,0.184698,-0.185368,0.150497
0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.806282,0.295677,0.020172,0.251173,-0.766187
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.896237,0.220177,1.338653,1.03071,0.831877
0.142636,0.486028,0.025799,0.545422,0.17234,0.397939,0.333428,0.454164,0.219991,0.281874
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.052027,-1.025587,-1.618255,0.438262,-1.278494
8.314263,-0.087108,0.527252,0.659642,-3.134652,0.439463,0.597681,0.784401,0.032902,0.185915
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.512204,0.182426,-0.004001,-3.397059,-1.345135
0.080916,0.313302,0.079145,0.588985,0.261718,-0.391033,0.673182,0.393297,-0.060642,-0.576873
-0.240024,0.117022,0.235627,0.902912,0.17234,-0.930856,-0.044076,1.250274,0.718895,-0.660778
0.167323,0.313302,0.168055,-0.383198,0.261718,0.356414,0.673182,0.455097,0.001721,0.078166
-0.38815,0.321153,0.107596,0.886232,0.351096,0.937762,0.144676,-0.390095,-0.43482,0.896384
-0.178304,-0.189174,0.264078,-0.640492,0.17234,0.937762,-0.006326,-0.282573,-0.528364,0.988172
0.229043,-0.354049,0.182281,0.210878,0.261718,1.062336,1.012935,-0.596345,-0.497183,0.508016
0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.266459,-0.157328,-0.678841,-0.621908,-0.024242
-0.215336,0.360409,0.096927,0.286189,0.17234,-0.640182,0.220177,1.117259,0.344717,-0.580538
0.080916,0.313302,0.079145,0.588985,0.261718,-0.723232,0.295677,1.378998,0.001721,-0.690409
-3.498799,-0.440412,-3.210528,-0.364758,-4.922215,1.35301,0.106925,-0.563436,-0.964905,1.29166
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.470679,-0.195078,-0.111678,0.500624,-1.129083
0.043885,0.407516,-0.120014,0.281743,0.261718,0.06574,0.55993,1.14811,0.251173,-0.126506
0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-0.889332,0.144676,-0.382504,-0.43482,-0.769804
0.377169,0.109171,0.317424,-1.658297,-0.900198,-2.010502,0.031425,-2.539128,-1.744441,-1.739024
-0.153617,-0.840822,0.139604,-0.971903,0.17234,0.107265,0.673182,-2.142413,0.001721,-0.142358
0.167323,0.313302,0.168055,-0.383198,0.261718,0.439463,0.484429,-0.960442,-1.151994,0.237728
0.303106,0.352558,0.082701,0.703981,0.261718,0.356414,0.257927,0.52569,0.032902,0.308239
-0.153617,-0.03215,0.271191,0.057241,0.261718,0.730137,0.144676,-0.388717,-0.123005,0.70924
0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.307984,-0.006326,-0.491599,0.095265,-0.156391
-0.178304,-0.189174,0.264078,-0.640492,0.17234,1.43606,0.069175,-0.008699,0.313536,1.402085
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.273364,0.333428,0.692139,-0.185368,0.190713
0.09326,-0.055704,0.068476,0.305076,0.261718,0.439463,0.144676,0.226829,0.999528,0.441604
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.647088,0.333428,1.157526,0.095265,0.521035
0.167323,0.117022,0.047137,-0.174809,0.261718,-0.224934,0.106925,-0.091001,0.126447,-0.143274
-0.128929,0.289748,0.235627,1.057473,0.17234,-0.598658,0.106925,1.41214,0.62535,-0.473778
0.019197,0.525284,0.068476,0.166658,0.261718,-0.10036,0.52218,0.064789,-0.060642,-0.248359
0.661077,-0.204876,-3.075385,0.471036,1.066121,-1.180006,-0.610333,-0.695227,1.436069,-0.667624
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.806282,-0.081827,0.152216,0.219991,-0.577789
-0.042522,0.187683,0.224957,0.290963,0.261718,1.103861,-0.006326,-1.106951,0.001721,1.139403
-0.153617,-0.03215,0.271191,0.057241,0.261718,0.14879,0.295677,-0.319151,-0.310094,0.093874
0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.605563,-0.119577,1.587189,0.62535,0.769649
-0.412837,-0.707352,0.356544,1.604166,-0.989576,0.397939,-0.157328,1.107435,0.562987,0.586133
1.772024,0.014957,0.335206,-0.08619,-2.687761,0.397939,0.748682,-0.765997,-0.029461,0.058275
0.364825,0.289748,0.235627,-0.32379,0.17234,0.439463,0.371178,0.154487,0.251173,0.315423
0.080916,0.203385,0.310311,0.26951,0.261718,-0.01731,0.333428,-0.037725,0.375899,-0.079599
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.557133,-0.232828,0.377163,-0.029461,-0.270384
0.006853,-0.267686,0.40989,0.565443,0.17234,0.813187,0.55993,-0.53606,0.032902,0.527642
0.192011,-0.259834,0.402778,-0.06593,0.261718,0.107265,0.257927,-0.068848,-0.123005,0.076563
1.21655,0.156278,-0.013322,0.353593,0.17234,1.26996,-0.006326,-0.625681,-1.027268,1.301099
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.397939,0.220177,1.096096,0.40708,0.363367
0.130292,-0.314793,0.417003,1.051058,0.082961,0.522513,0.673182,0.266514,0.313536,0.227469
-0.116585,0.281897,0.175168,-0.15249,0.261718,1.934358,0.899684,-1.883237,-1.557353,1.293793
-0.128929,0.289748,0.235627,1.057473,0.17234,0.14879,0.673182,0.186154,0.375899,-0.116295
0.15498,0.23479,0.210732,0.643738,0.17234,2.349606,1.012935,-1.470757,-0.87136,1.584829
-0.079554,0.179832,0.310311,1.179988,-1.257711,1.560634,0.333428,-0.562038,0.032902,1.330767
0.278418,-0.3619,0.502357,-1.588745,0.261718,0.688613,0.635431,-2.234054,-0.964905,0.404245
-0.079554,0.179832,0.310311,1.179988,-1.257711,-0.723232,0.069175,0.399316,-0.528364,-0.522409
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-0.557133,0.371178,0.377299,1.217798,-0.564662
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.640182,0.182426,-1.166983,-0.466001,-0.561093
0.624046,0.007106,0.114709,-0.350674,0.887365,-1.968978,-1.176589,-1.522926,-0.310094,-1.126226
0.130292,0.077766,0.299642,-0.693335,0.261718,-0.141884,0.333428,0.087504,0.251173,-0.18208
1.043737,-0.401156,0.473906,0.506215,0.261718,-0.141884,0.824183,0.758753,-0.621908,-0.415323
0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.723232,0.52218,-2.466728,-1.245538,-0.798604
-0.400494,-0.16562,0.392108,0.485626,0.261718,-1.346105,0.069175,1.140033,0.18881,-1.14508
0.192011,0.509582,0.079145,1.072093,0.261718,0.397939,-2.762106,0.938909,0.500624,-1.401758
0.117948,0.171981,0.217845,1.738109,0.261718,-0.141884,0.182426,1.346885,0.18881,-0.109328
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.730137,0.257927,0.047858,0.157628,0.634064
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.640182,0.144676,0.377648,0.095265,-0.53116
0.192011,-0.03215,0.249852,-0.418765,0.17234,0.273364,0.484429,-0.674259,-0.590727,0.094597
0.080916,-0.142067,0.171611,-0.470713,0.261718,0.688613,0.673182,-0.268438,-0.060642,0.368285
0.192011,0.226939,0.118265,-0.472443,0.17234,-0.349509,-0.081827,0.079233,-0.154186,-0.151255
0.068573,0.069915,-0.002652,-1.149827,-1.257711,1.145386,0.484429,0.370814,-0.060642,0.879206
9.52396,-0.181323,0.068476,-2.809808,-2.777139,-2.093552,0.635431,0.859267,-3.864781,-2.049311
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-0.806282,0.295677,-1.204804,-0.87136,-0.761425
-0.38815,0.321153,0.107596,0.886232,0.351096,-0.349509,-0.081827,0.925648,0.375899,-0.141768
0.080916,0.203385,0.310311,0.26951,0.261718,-0.889332,0.031425,1.241362,0.251173,-0.705755
0.266074,0.109171,0.207175,-0.849179,0.261718,-0.266459,0.144676,0.782887,-0.154186,-0.195883
0.340137,0.399665,0.207175,-0.724993,0.261718,-1.512204,0.031425,-0.520489,-0.466001,-1.275083
0.130292,0.870736,-3.210528,0.062493,0.261718,0.107265,0.182426,1.051654,0.594169,0.119744
-0.22768,-0.110662,0.196506,1.060099,0.261718,-0.141884,0.52218,0.693692,1.436069,-0.273687
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.972381,0.182426,-1.046161,-0.247731,-0.862954
0.15498,-0.040001,0.363657,1.200934,0.261718,0.480988,0.144676,0.74458,0.562987,0.46833
-0.560964,0.329004,0.296086,0.755571,0.261718,-0.307984,0.069175,0.302647,0.469443,-0.190977
0.105604,-0.09496,0.324537,0.557118,0.17234,0.439463,0.144676,-0.137676,-0.341275,0.431056
0.105604,-0.251983,0.466793,0.287084,0.261718,0.397939,0.333428,0.020308,0.18881,0.298763
0.15498,-0.236281,0.01513,0.558909,0.17234,-0.723232,0.031425,1.169972,-2.399252,-0.5572
0.019197,-0.118513,0.345875,-1.086511,0.261718,0.190314,0.446679,-1.271166,-1.619716,0.046256
-3.498799,-0.550328,0.050694,-0.629422,-4.922215,-0.391033,-3.06411,0.481113,0.594169,-1.71237
-0.215336,0.281897,0.107596,0.73922,0.082961,0.06574,0.106925,0.53369,0.687713,0.119033
0.142636,-0.448263,0.438342,0.978909,0.261718,-0.474083,0.220177,1.522614,0.344717,-0.423062
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.480988,-0.38383,-0.685054,0.500624,0.812878
0.340137,0.399665,0.207175,-0.724993,0.261718,-0.764757,0.182426,0.032578,0.126447,-0.669915
0.216699,0.321153,0.128935,0.491087,0.261718,0.314889,0.484429,0.565822,-0.029461,0.130654
0.15498,0.336855,0.068476,0.021525,0.261718,-0.681707,0.106925,-0.389455,-0.247731,-0.561009
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-0.058835,-0.081827,-0.617683,0.282354,0.106303
-0.314087,-0.040001,0.303198,1.37665,0.17234,-0.10036,0.371178,1.47192,1.779065,-0.162189
0.142636,0.486028,0.025799,0.545422,0.17234,-0.764757,0.031425,-0.749435,-1.151994,-0.598356
0.068573,-0.267686,0.33165,-0.197963,-2.062114,-0.930856,-0.006326,-0.684413,0.001721,-0.72362
0.117948,0.124874,0.128935,0.3837,0.17234,-0.141884,0.220177,0.428128,-0.154186,-0.125975
0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.723232,0.182426,-0.201339,0.313536,-0.629844
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.266459,-3.13961,0.619525,0.500624,-1.792103
-0.00549,0.760819,-0.095119,-0.016936,0.261718,-0.681707,0.408929,-0.458729,-0.154186,-0.709914
0.09326,0.054213,0.374326,0.378926,0.261718,-1.553729,0.333428,-2.90806,-3.116426,-1.451895
-0.030178,0.022808,0.157386,-0.771451,0.261718,0.605563,0.446679,-1.486095,-0.123005,0.415312
0.290762,0.077766,0.118265,0.275805,0.261718,-0.847807,0.333428,0.859791,0.126447,-0.810647
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.723232,0.257927,0.515808,0.18881,-0.677208
-0.178304,0.258344,-0.12357,0.228303,0.082961,1.477585,0.182426,-0.139345,0.18881,1.351911
0.056229,-0.087108,0.089814,1.312409,0.082961,0.480988,0.220177,0.978594,0.313536,0.467125
-0.215336,0.250492,0.473906,1.187089,0.17234,0.688613,0.031425,0.538059,2.589783,0.743537
0.130292,-0.463965,0.338762,0.26578,0.261718,0.771662,1.201687,-1.016397,-0.247731,0.139623
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.307984,0.220177,-1.718866,-1.432627,-0.274905
-0.030178,0.093469,0.235627,1.206186,0.261718,0.273364,0.635431,0.46727,0.469443,0.00076
-0.104241,0.23479,0.214288,0.314028,0.17234,-0.307984,0.257927,0.810204,0.874802,-0.300726
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.273364,0.257927,-0.368525,0.157628,0.237053
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.058835,0.635431,0.026754,0.375899,-0.278123
0.043885,0.407516,0.047137,0.460921,0.261718,-0.598658,0.069175,-0.609334,-1.120812,-0.469944
0.587014,0.399665,0.064919,0.116828,-1.615223,0.231839,0.295677,0.658492,-0.247731,0.176982
0.068573,0.148427,0.111153,0.179577,0.261718,-0.349509,-0.195078,-0.884159,-1.151994,-0.081974
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.22153,-1.28984,1.160089,1.966154,-0.306706
0.599358,-2.426761,0.011573,0.54026,0.976743,-1.055431,-1.403091,0.531166,1.654339,-0.060781
-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.474083,0.408929,0.924269,-2.960519,-0.513415
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.231839,1.012935,0.398831,0.718895,-0.209964
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,1.809783,1.012935,-1.94457,-1.370264,1.149566
0.142636,0.203385,-0.006209,-0.834827,0.261718,1.477585,0.257927,-0.05118,-0.123005,1.308682
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.356414,0.182426,0.814689,0.282354,0.360642
-3.498799,-0.03215,-2.481465,-0.333876,-4.922215,0.813187,0.446679,-0.779957,-0.808997,0.599382
-0.486901,-0.259834,-3.210528,0.221798,0.351096,-0.806282,-0.081827,2.05378,0.874802,-0.571895
-3.498799,19.470188,0.256965,0.105669,-4.922215,-1.180006,0.106925,0.867616,-2.929337,-1.013932
-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.636877,0.408929,-1.211716,-0.746634,3.12398
-0.351118,-0.244132,0.594823,1.592678,0.797987,0.439463,-1.365341,1.41148,1.373706,1.472185
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.474083,0.069175,-0.422519,-0.278912,-0.35254
0.31545,-0.989994,0.157386,-2.450289,0.17234,0.439463,-0.081827,-0.685928,-0.247731,0.628133
0.117948,0.23479,0.050694,0.220456,0.261718,2.017408,0.899684,-1.302658,-0.684271,1.364702
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-1.22153,0.031425,-2.818205,-1.307901,-1.009219
0.241386,-0.157769,0.338762,-1.203923,0.261718,0.14879,0.446679,0.501945,-0.43482,0.008295
0.303106,0.352558,0.082701,0.703981,0.261718,-0.764757,0.371178,1.079399,-0.185368,-0.763559
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.141884,0.748682,0.496975,0.874802,-0.381086
0.019197,0.289748,-0.116457,1.524856,-0.542686,1.892833,0.824183,-0.528041,-0.466001,1.303425
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.30458,-0.195078,0.073797,2.028517,-0.980841
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.723232,-0.044076,0.109891,1.124254,-0.519865
0.142636,0.486028,0.100483,-0.448543,0.17234,-0.183409,-0.195078,-1.594374,-1.307901,0.081385
-0.042522,-0.110662,0.40989,1.097277,0.261718,-0.141884,1.805694,-1.172458,-0.123005,-0.890476
-0.215336,0.776522,0.502357,-1.289141,-0.721442,1.519109,0.597681,-0.299503,0.126447,1.123768
-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.349509,-0.044076,0.298298,0.562987,-0.170495
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.972381,0.446679,-0.411938,-0.808997,-0.975199
0.15498,-0.16562,-3.210528,-1.32068,-0.185173,0.605563,-5.933141,-0.679346,-0.559546,-2.882694
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.764757,0.484429,-1.471902,-0.528364,-0.809815
0.043885,0.407516,-0.120014,0.281743,0.261718,-0.10036,0.748682,0.320586,0.157628,-0.367018
0.031541,0.446772,0.072032,0.600056,0.261718,-0.141884,0.069175,0.42376,0.095265,-0.057116
-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.678401,0.257927,-2.566659,-3.272334,3.207111
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.764757,-1.365341,1.137373,1.934972,0.230567
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.730137,0.333428,1.358515,0.687713,0.604216
-0.128929,0.211237,0.075589,0.526356,0.261718,0.937762,0.597681,0.016619,0.001721,0.615427
0.068573,-0.652394,0.395665,1.220985,0.261718,0.107265,0.295677,1.680015,0.781258,0.052573
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.224934,0.106925,-0.585686,-0.497183,-0.143781
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-3.796071,-5.933141,-0.731865,-0.746634,-5.049291
0.043885,0.274046,0.182281,0.095763,0.261718,-0.349509,0.220177,-0.411743,-0.060642,-0.316893
-0.116585,-0.079257,0.381439,1.540879,0.17234,0.522513,0.182426,0.864451,2.090879,0.516708
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.647088,0.484429,0.110609,0.064084,0.423256
0.303106,0.352558,0.082701,0.703981,0.261718,-0.266459,0.635431,1.25938,0.032902,-0.456069
0.142636,0.486028,0.025799,0.545422,0.17234,-0.086518,0.597681,0.358621,0.043296,-0.280233
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.522513,0.484429,0.358155,0.126447,0.314483
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.356414,0.484429,0.481462,-0.216549,0.168929
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.564038,0.635431,0.646357,0.469443,0.265274
0.15498,-0.236281,0.01513,0.558909,0.17234,1.020811,-0.044076,-0.345576,-0.154186,1.090303
0.142636,0.486028,0.025799,0.545422,0.17234,-0.058835,-0.42158,1.143004,0.18881,0.321957
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.557133,0.484429,0.080399,-0.310094,-0.630615
-0.16596,-0.267686,0.256965,0.051662,0.261718,1.394535,0.597681,-0.751804,-0.091823,1.023819
0.994361,-0.008597,-0.148465,0.826884,0.261718,2.017408,0.55993,-0.028153,-0.528364,1.594183
-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.020811,0.408929,0.372076,1.311343,0.795253
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.397939,0.371178,-1.478814,-0.528364,0.26578
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.273364,-0.195078,0.818533,0.812439,0.499734
