@relation train

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute class {0,1,2,3,4,5}

@data
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.972381,0.031425,1.059964,0.812439,-0.784282,1
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.30458,0.069175,-0.125929,0.62535,-1.109541,1
-0.437525,-0.471816,0.463236,-0.545248,0.261718,2.100457,0.484429,-0.836397,0.219991,1.710395,1
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.681707,0.597681,-0.264342,-1.619716,-0.799821,1
-0.462213,0.352558,0.150273,0.56049,0.261718,0.647088,0.220177,0.120239,0.687713,0.581576,1
-0.042522,-0.463965,0.392108,0.22699,0.261718,0.522513,1.050686,0.247002,0.500624,0.00586,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,0.730137,0.861934,0.757491,0.469443,0.29294,1
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-1.138481,-0.232828,-1.747116,-1.183175,-0.80738,1
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.636779,0.106925,-0.600597,0.126447,-1.424795,1
-0.252367,0.069915,0.246296,0.52355,0.261718,0.06574,0.295677,1.167719,1.093072,0.013611,1
-0.141273,0.250492,0.406334,1.250286,-2.687761,-0.224934,-0.081827,1.199813,1.560794,-0.036888,1
-0.462213,0.352558,0.150273,0.56049,0.261718,-0.349509,-0.157328,0.848084,0.656532,-0.106578,1
0.130292,0.062064,0.505913,0.417148,-1.168333,-0.806282,0.144676,1.178145,-0.341275,-0.702199,1
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.640182,-0.308329,-0.004738,0.812439,-0.301703,1
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.10036,0.786433,0.061566,0.251173,-0.37571,1
-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.266459,-0.119577,0.470706,0.656532,-0.036804,1
8.314263,-0.087108,0.527252,0.659642,-3.134652,0.024215,0.748682,0.430458,0.500624,-0.261222,1
0.130292,0.062064,0.505913,0.417148,-1.168333,-0.930856,0.371178,-1.073226,-1.650897,-0.901386,1
-0.091897,-0.071406,0.537921,-1.178561,0.261718,0.107265,0.52218,2.327906,1.342524,-0.07192,1
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.391033,0.069175,-0.432052,0.344717,-0.275881,1
-0.301743,0.352558,0.288973,1.638181,0.261718,1.311485,0.597681,0.48686,0.999528,0.945906,1
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.10036,0.295677,0.064362,0.750076,-0.126289,1
-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.180103,0.408929,-1.474698,-1.869167,2.732959,1
-0.289399,-0.424709,0.107596,0.666147,0.17234,0.439463,0.106925,0.455019,0.905984,0.462327,1
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-1.512204,0.144676,-1.693859,-0.684271,-1.329463,1
-0.585651,-0.354049,-3.210528,0.356517,0.261718,0.439463,0.975185,0.769723,0.687713,-0.005798,1
-0.190648,-0.691649,0.28186,-0.194472,0.17234,0.14879,0.446679,-0.217317,0.594169,0.012321,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.688613,-0.006326,-0.732292,0.344717,0.768274,1
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.273364,0.748682,-0.040424,0.874802,-0.045954,1
-0.363462,-0.008597,0.256965,-0.22634,0.261718,-0.474083,0.069175,0.338817,-0.091823,-0.34744,1
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.14879,0.748682,-0.344546,0.718895,-0.152026,1
0.130292,0.062064,0.505913,0.417148,-1.168333,-0.515608,0.333428,2.091776,0.905984,-0.516103,1
-0.178304,-0.620989,0.32098,0.699028,0.261718,1.809783,0.371178,-0.566387,-0.154186,1.525505,1
-0.314087,0.164129,0.200063,0.132493,0.261718,1.103861,0.446679,-0.559067,-0.185368,0.853648,1
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.024215,-2.309101,0.947801,0.219991,-1.926855,1
-0.437525,0.423218,0.388552,0.620852,0.17234,-0.557133,0.031425,0.925803,0.687713,-0.411127,1
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.266459,0.106925,0.281775,0.905984,-0.178403,1
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.020811,0.446679,-1.111009,0.438262,0.778376,1
-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.058835,0.182426,0.236886,0.750076,-0.038021,1
0.043885,0.030659,0.537921,-2.244735,0.261718,-0.723232,0.52218,-1.281068,0.313536,-0.808681,1
-0.215336,0.10132,0.235627,-0.280585,0.261718,0.273364,-2.837607,0.053372,0.687713,-1.428159,1
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.22153,0.786433,-2.02163,-1.619716,-1.367461,1
8.314263,-0.087108,0.527252,0.659642,-3.134652,0.356414,0.031425,0.584578,0.064084,0.451309,1
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-0.930856,0.144676,2.442419,-0.497183,-0.795674,1
0.204355,-0.134216,0.043581,-0.654873,0.261718,1.186911,0.106925,-1.44307,-1.027268,1.142863,1
-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.474083,0.597681,0.047916,0.500624,-0.619139,1
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.062336,0.220177,0.080224,0.562987,0.958576,1
-0.560964,0.329004,0.296086,0.755571,0.261718,-0.391033,0.408929,1.190144,0.718895,-0.450271,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,-0.598658,0.333428,-0.701732,0.594169,-0.601527,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,0.273364,0.295677,-0.339615,-0.123005,0.201213,1
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.764757,0.069175,-1.00504,-0.185368,-0.61498,1
-0.22768,-0.251983,0.449011,-1.268911,0.261718,2.266557,2.409701,-1.368981,-1.307901,0.704093,1
-0.240024,0.117022,0.235627,0.902912,0.17234,1.602159,0.408929,0.205531,0.843621,1.324739,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.480988,0.371178,0.598576,1.061891,0.371215,1
-0.301743,0.352558,0.288973,1.638181,0.261718,0.688613,0.220177,1.215889,1.24898,0.625565,1
-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.432558,-0.459331,0.316121,0.750076,-0.001289,1
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.519109,0.069175,-0.575531,0.62535,1.472294,1
-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.22153,0.55993,1.307006,0.344717,-1.251864,1
-0.141273,0.250492,0.406334,1.250286,-2.687761,0.896237,-0.232828,-0.279311,0.62535,1.097693,1
-0.301743,0.195534,0.381439,0.351116,0.082961,-0.598658,0.069175,0.066633,0.40708,-0.448836,1
-3.498799,0.007106,0.342319,-0.318002,-4.922215,0.480988,0.446679,-0.532002,0.438262,0.31077,1
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-0.307984,0.446679,-0.628982,0.594169,-0.367199,1
-0.22768,0.446772,0.534365,0.177429,0.17234,0.356414,0.597681,-0.338237,0.469443,0.106183,1
-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.397939,0.899684,-0.89839,0.251173,0.001122,1
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.889332,0.333428,0.106318,1.03071,-0.843123,1
-0.128929,0.289748,0.235627,1.057473,0.17234,0.356414,1.050686,-0.006291,0.126447,-0.131051,1
-0.141273,0.250492,0.406334,1.250286,-2.687761,-1.096956,0.220177,-0.856201,-1.588534,-0.994162,1
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.231839,0.55993,1.495179,1.342524,0.026245,1
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.30458,0.106925,0.973779,0.656532,-1.133085,1
-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.595254,-0.081827,0.364795,0.968347,-1.305232,1
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-0.640182,-0.044076,2.625816,-1.027268,-0.442326,1
-0.252367,0.281897,0.146717,-0.082938,0.261718,1.477585,0.333428,-0.973742,-0.43482,1.261751,1
-0.079554,0.250492,0.388552,-0.002584,0.082961,1.103861,0.52218,-1.227637,-0.310094,0.810696,1
-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.474083,-0.006326,-0.599393,0.62535,-0.305416,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.806282,0.031425,2.043238,1.217798,-0.637896,1
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.730137,0.182426,-0.636127,0.095265,0.685865,1
-0.314087,0.164129,0.200063,0.132493,0.261718,0.273364,0.220177,0.09793,0.62535,0.283585,1
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.346105,-0.006326,0.139538,0.594169,-1.088542,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.557133,-0.42158,0.252399,0.687713,-0.152255,1
-0.054866,0.179832,0.239183,-1.170087,0.261718,-0.307984,0.635431,0.999543,0.40708,-0.485363,1
-0.672058,0.069915,0.395665,1.103662,0.261718,0.937762,0.106925,0.935006,0.968347,0.915588,1
-0.215336,-0.102811,0.360101,0.941284,0.17234,0.107265,0.295677,0.638475,0.656532,0.050825,1
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.557133,0.673182,0.367999,0.937165,-0.726682,1
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.854712,0.069175,0.662006,0.531806,0.861894,1
-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.394535,0.106925,0.324081,1.093072,1.334226,1
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.598658,0.220177,0.735338,0.968347,-0.544228,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,-0.10036,-0.044076,1.147625,0.781258,0.073585,1
0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.557133,0.597681,-0.803138,-0.278912,-0.614763,1
-0.240024,0.117022,0.235627,0.902912,0.17234,-0.10036,0.408929,0.629194,0.219991,-0.20566,1
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.681707,0.069175,0.134451,0.781258,-0.537212,1
-0.252367,0.281897,0.146717,-0.082938,0.261718,0.813187,-0.34608,-0.943434,0.219991,1.110917,1
-0.437525,0.423218,0.388552,0.620852,0.17234,0.06574,0.408929,0.212035,0.594169,-0.045954,1
-0.141273,0.250492,0.406334,1.250286,-2.687761,0.522513,-0.081827,1.982507,1.560794,0.65375,1
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-0.889332,-3.10186,-1.268332,-0.185368,-2.082632,1
-0.32643,-0.079257,0.239183,0.566935,0.261718,-0.391033,-0.308329,0.283872,0.62535,-0.062372,1
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.058835,0.371178,0.843793,0.905984,-0.135921,1
-0.301743,0.195534,0.381439,0.351116,0.082961,-1.512204,0.446679,-3.405308,-3.397059,-1.466265,1
-0.116585,0.281897,0.175168,-0.15249,0.261718,1.685209,0.106925,-1.834796,-1.71326,1.601946,1
-0.585651,-0.354049,-3.210528,0.356517,0.261718,0.647088,0.031425,0.767762,0.874802,0.695967,1
-0.116585,0.281897,0.175168,-0.15249,0.261718,-1.096956,0.144676,0.568832,-0.091823,-0.955115,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,-0.224934,1.39044,-1.9064,-1.307901,-0.773686,1
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.806282,-0.044076,1.485336,1.093072,-0.588627,1
0.204355,-0.134216,0.043581,-0.654873,0.261718,1.35301,0.55993,-1.577988,-1.151994,1.018189,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-1.055431,-0.38383,1.710924,0.874802,-0.649409,1
-0.22768,-0.503221,0.406334,-0.671732,0.261718,0.688613,0.295677,0.670899,0.656532,0.558985,1
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.847807,0.710932,-0.278068,-1.49499,-0.997417,1
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.972381,-0.081827,0.197046,0.718895,-0.72485,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,3.138578,-0.044076,-1.626643,-1.463808,3.057218,1
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.557133,0.069175,2.006193,1.404887,-0.400736,1
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.107265,1.805694,0.945316,0.812439,-0.691759,1
-0.462213,0.352558,0.150273,0.56049,0.261718,1.103861,0.484429,-0.732253,0.032902,0.831298,1
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.30458,-2.988609,0.206405,-0.060642,-2.482018,1
-0.042522,0.007106,0.264078,-0.162546,0.17234,0.06574,0.257927,-1.599461,-0.902542,0.02651,1
0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.429155,0.144676,-2.511811,-1.401445,-1.25888,1
-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.273364,0.710932,-1.110465,-0.43482,-0.036551,1
-3.498799,-0.369751,0.552147,0.331573,-4.922215,0.231839,0.408929,0.160837,-0.154186,0.09303,1
0.130292,0.062064,0.505913,0.417148,-1.168333,-1.30458,0.371178,-0.771705,-1.557353,-1.242714,1
-0.301743,0.352558,0.288973,1.638181,0.261718,0.439463,0.220177,2.002523,1.061891,0.417651,1
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.937762,0.710932,-0.454729,-0.559546,0.517298,1
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.847807,0.257927,-0.662377,-0.216549,-0.784776,1
-0.128929,0.289748,0.235627,1.057473,0.17234,-0.474083,0.220177,1.347371,0.40708,-0.441313,1
-0.437525,0.423218,0.388552,0.620852,0.17234,-1.138481,0.333428,1.606547,0.500624,-1.075992,1
-0.128929,-0.409007,0.175168,-0.256565,0.082961,1.726734,0.446679,0.547921,0.500624,1.415634,1
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.182426,-0.154353,0.781258,0.190351,1
-0.400494,-0.16562,0.392108,0.485626,0.261718,-1.180006,-0.157328,-0.323034,-0.185368,-0.88012,1
-0.301743,-0.055704,0.210732,-0.147477,0.261718,-0.183409,0.446679,-0.59252,0.344717,-0.271011,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,1.851308,0.371178,-1.371777,-0.621908,1.58472,1
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.726734,0.55993,-0.566464,0.438262,1.331153,1
-0.190648,-0.063555,0.441898,1.289493,0.261718,-0.598658,0.484429,-0.041181,-0.310094,-0.669577,1
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-1.138481,-0.044076,-0.863753,0.095265,-0.895057,1
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.851308,-0.081827,-0.972732,0.001721,1.883759,1
0.043885,0.030659,0.537921,-2.244735,0.261718,0.06574,0.106925,-2.163984,-0.559546,0.123433,1
-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.813187,0.635431,-1.343683,-0.216549,0.493224,1
-0.672058,0.069915,0.395665,1.103662,0.261718,0.107265,0.408929,1.564512,1.124254,-0.015056,1
-0.079554,0.250492,0.388552,-0.002584,0.082961,0.564038,0.069175,-1.152694,0.064084,0.590051,1
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.896237,0.446679,-1.031697,0.750076,0.667976,1
-0.079554,0.179832,0.310311,1.179988,-1.257711,0.854712,-0.081827,0.679946,0.438262,0.974489,1
-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.806282,0.031425,0.664763,1.217798,-0.626372,1
-0.030178,-0.346197,0.235627,-1.08105,0.17234,-1.013906,0.257927,-1.04787,-0.154186,-0.925351,1
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.314889,0.333428,-0.548641,0.874802,0.223454,1
-0.215336,-0.204876,0.456124,-0.099826,0.17234,-1.013906,0.446679,0.294919,0.095265,-1.023902,1
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,0.397939,-0.195078,-0.737903,0.687713,0.612895,1
-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.889332,0.371178,-0.024328,0.905984,-0.87783,1
-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.847807,0.52218,0.90266,0.687713,-0.881989,1
0.043885,0.007106,1.348781,-1.249397,-0.185173,-0.141884,-0.610333,0.065934,-0.123005,0.353023,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.439463,0.106925,1.075555,0.594169,0.451345,1
-0.128929,0.289748,0.235627,1.057473,0.17234,0.024215,0.144676,1.178417,0.874802,0.074549,1
-0.412837,-0.707352,0.356544,1.604166,-0.989576,0.688613,0.069175,1.126928,0.718895,0.742223,1
-0.178304,-0.620989,0.32098,0.699028,0.261718,-0.141884,0.295677,0.498432,0.687713,-0.156391,1
-0.128929,0.289748,0.235627,1.057473,0.17234,-1.22153,-3.10186,0.557668,-0.185368,-2.392846,1
-0.437525,-0.471816,0.463236,-0.545248,0.261718,-1.096956,0.710932,-3.311376,-2.898156,-1.206597,1
-0.22768,0.446772,0.534365,0.177429,0.17234,0.771662,0.446679,-0.84294,0.001721,0.562698,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,3.055529,0.824183,-1.369039,-0.715453,2.346375,1
-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.847807,-0.119577,0.552969,0.687713,-0.584806,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.889332,-0.006326,1.601324,0.874802,-0.694351,1
-0.22768,0.446772,0.534365,0.177429,0.17234,0.854712,0.597681,-1.025056,-0.123005,0.542807,1
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-0.349509,0.333428,-0.934561,0.18881,-0.376264,1
-0.597995,-0.071406,0.352988,0.220844,0.261718,0.605563,0.371178,-0.697868,0.750076,0.463485,1
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.764757,0.597681,-0.750465,0.157628,-0.876889,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.190314,0.144676,1.509275,0.750076,0.206903,1
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.764757,-0.195078,2.037122,0.750076,-0.49133,1
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-1.013906,-0.081827,1.212589,0.718895,-0.758086,1
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.096956,0.371178,1.737698,1.186617,-1.061128,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.43606,0.52218,-0.880412,-0.154186,1.09551,1
-0.128929,-0.409007,0.175168,-0.256565,0.082961,1.35301,0.786433,1.081826,0.968347,0.897819,1
-0.215336,0.281897,0.107596,0.73922,0.082961,0.439463,0.333428,-0.099038,0.313536,0.319438,1
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.557133,0.408929,1.603964,0.687713,-0.589579,1
-0.301743,0.352558,0.288973,1.638181,0.261718,0.14879,0.144676,1.764976,0.874802,0.182612,1
-0.178304,-0.620989,0.32098,0.699028,0.261718,-0.764757,0.484429,1.073263,0.531806,-0.81448,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.474083,0.786433,1.285532,0.874802,-0.711674,1
-0.042522,-0.463965,0.392108,0.22699,0.261718,1.26996,1.126187,-0.56297,0.469443,0.597815,1
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-1.180006,0.446679,0.235935,0.843621,-1.163464,1
-0.16596,0.007106,-2.172058,-0.165858,0.261718,0.107265,-0.006326,1.698051,0.874802,0.239427,1
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.889332,-0.006326,0.516527,0.531806,-0.684019,1
-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.557133,1.654692,-0.251916,0.750076,-1.160571,1
0.043885,0.007106,1.348781,-1.249397,-0.185173,-0.515608,0.182426,1.268777,-0.247731,-0.438469,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.103861,0.371178,0.083078,0.469443,0.916624,1
-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.432558,0.408929,0.869945,0.874802,-0.492223,1
-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.515608,-0.232828,1.399695,0.937165,-0.220898,1
-0.079554,0.179832,0.310311,1.179988,-1.257711,-0.10036,-0.157328,1.40882,0.874802,0.156079,1
-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.224934,0.295677,0.665016,0.500624,-0.244791,1
-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.889332,-0.044076,-0.210697,0.001721,-0.673664,1
-0.437525,-0.471816,0.463236,-0.545248,0.261718,1.975883,0.52218,-1.672891,-0.808997,1.576583,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,0.813187,0.408929,0.008639,0.594169,0.618212,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,-0.432558,0.408929,1.093592,0.937165,-0.489836,1
-0.672058,0.069915,0.395665,1.103662,0.261718,0.647088,-0.34608,0.891069,1.124254,0.937504,1
-0.128929,-0.409007,0.175168,-0.256565,0.082961,-1.429155,-0.006326,-2.178429,-2.461615,-1.197243,1
0.043885,0.030659,0.537921,-2.244735,0.261718,-0.224934,0.257927,-2.240714,-1.214356,-0.214062,1
-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.346105,0.144676,0.674995,0.905984,-1.164718,1
-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.972381,-0.157328,0.070031,0.594169,-0.689649,1
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.01731,0.333428,-1.175584,0.032902,-0.068424,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.480988,0.031425,1.357447,1.155435,0.578394,1
-0.560964,0.329004,0.296086,0.755571,0.261718,0.231839,0.220177,1.121084,0.874802,0.211978,1
-0.128929,-0.409007,0.175168,-0.256565,0.082961,-0.058835,0.446679,1.627593,1.061891,-0.178042,1
-0.449869,-0.291239,0.434785,-0.068824,0.261718,0.564038,0.408929,-0.693247,0.251173,0.395312,1
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.640182,0.333428,0.84389,-0.372457,-0.627179,1
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.394535,0.069175,-0.565397,0.500624,1.366715,1
-0.042522,-0.463965,0.392108,0.22699,0.261718,0.813187,0.55993,-0.097408,0.812439,0.539191,1
-0.437525,0.423218,0.388552,0.620852,0.17234,-0.889332,0.144676,2.131034,1.373706,-0.771516,1
-0.301743,0.352558,0.288973,1.638181,0.261718,-1.055431,0.144676,1.486462,0.344717,-0.920336,1
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.480988,-0.119577,-0.031842,0.62535,0.632244,1
-0.128929,-0.409007,0.175168,-0.256565,0.082961,2.432656,-2.120349,-1.293688,-0.621908,-0.417963,1
-0.042522,0.007106,0.264078,-0.162546,0.17234,-1.055431,0.597681,0.630709,1.217798,-1.123996,1
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.813187,0.597681,-1.288679,0.313536,0.506738,1
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.515608,0.220177,0.781625,0.874802,-0.452344,1
-0.289399,0.093469,0.402778,-0.087353,-1.436467,0.190314,0.408929,0.608439,1.124254,0.069487,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,0.231839,-0.308329,-0.406676,0.032902,0.530885,1
-0.301743,0.352558,0.288973,1.638181,0.261718,-0.474083,0.182426,1.118404,0.095265,-0.411272,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.764757,0.144676,1.425129,0.812439,-0.61146,1
-0.240024,0.117022,0.235627,0.902912,0.17234,0.14879,-2.497853,0.9133,0.656532,-1.54003,1
-0.22768,0.085618,0.239183,-0.523467,0.261718,-0.349509,0.257927,0.730038,0.687713,-0.336289,1
-0.091897,-0.071406,0.537921,-1.178561,0.261718,0.647088,0.52218,-0.401764,0.095265,0.424281,1
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.273364,0.786433,0.506741,0.874802,-0.056092,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.01731,-0.119577,-0.057994,0.905984,0.175571,1
-0.079554,0.179832,0.310311,1.179988,-1.257711,0.356414,0.333428,0.722582,0.375899,0.256293,1
-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.062336,-0.38383,0.176777,1.061891,1.358119,1
-0.079554,0.179832,0.310311,1.179988,-1.257711,0.771662,0.220177,-0.337596,0.219991,0.704683,1
-0.079554,0.179832,0.310311,1.179988,-1.257711,2.225032,0.182426,-1.316734,-1.214356,2.057787,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.972381,0.295677,1.423459,1.093072,-0.915309,1
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.512204,0.144676,0.111017,0.251173,-1.334128,1
-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.439463,0.55993,-0.426849,0.40708,0.200309,1
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.224934,0.597681,-0.180118,0.718895,-0.401568,1
-0.079554,0.250492,0.388552,-0.002584,0.082961,-1.429155,0.069175,0.507615,0.62535,-1.224174,1
-0.301743,0.352558,0.288973,1.638181,0.261718,-0.474083,0.182426,1.89768,0.937165,-0.413635,1
-0.22768,0.085618,0.239183,-0.523467,0.261718,-0.930856,0.295677,1.942472,0.500624,-0.875997,1
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.346105,0.106925,1.33574,0.874802,-1.154567,1
-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.854712,0.144676,-1.352459,-0.029461,0.813915,1
